ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"124014018","02"," "," "," "," "," ","0000200000"
"124014018","03"," "," "," "," "," ","0000150000"
"124014018","04"," "," "," "," "," ","0000100000"
"124014019","02"," "," ","0000100000"," ","0000520000","0000600000"
"124014020","02"," "," "," "," "," ","0002000000"
"124014021","01"," "," "," "," "," ","0010000000"
"124014021","02"," "," "," "," "," ","0000500000"
"124014022","01"," "," "," "," "," ","0001500000"
"124014022","02"," "," "," "," "," ","0000800000"
"124014023","01"," "," "," "," "," ","0005000000"
"124014024","01"," "," "," "," "," ","0004500000"
"124014024","02"," "," "," "," ","0000080000"," "
"124014025","02"," "," "," "," ","0000300000"," "
"124014026","01"," "," "," "," "," ","0004000000"
"124014026","02"," "," "," "," ","0000120000"," "
"124014027","02"," "," "," "," "," ","0000350000"
"124014028","01"," "," "," "," ","0000120000","0012300000"
"124014028","02"," "," "," "," "," ","0000100000"
"124014028","03"," "," "," "," "," ","0000100000"
"124014029","01"," "," "," "," "," ","0001350000"
"124014029","02"," "," "," "," "," ","0000700000"
"124014030","01","0019313200"," "," "," "," "," "
"124014030","02"," "," "," "," ","0000150000","0000050000"
"124014031","02"," "," "," "," "," ","0000300000"
"124014032","01"," ","0001600000"," "," "," "," "
"124014032","02"," "," "," "," "," ","0000300000"
"124014032","04"," "," "," "," "," ","0000400000"
"124014032","06"," "," "," "," "," ","0000150000"
"124014033","01"," "," "," ","0003350000"," "," "
"124014033","02"," "," "," ","0000500000"," "," "
"124014033","05"," "," "," "," "," ","0000050000"
"124014034","01"," "," "," "," "," ","0008600000"
"124014034","04"," "," "," "," "," ","0000050000"
"124014034","05"," "," "," "," "," ","0000050000"
"124014035","01"," ","0007320000"," ","0014750000"," "," "
"124014036","01","0028450000","0010800000"," "," "," "," "
"124014036","02"," "," "," "," "," ","0000700000"
"124014036","03"," "," "," "," "," ","0000350000"
"124014036","04"," "," "," "," "," ","0000450000"
"124014037","02"," "," "," "," "," ","0000300000"
"124014037","06"," "," "," "," "," ","0000200000"
"124014039","02"," "," "," "," "," ","0000050000"
"124014039","05"," "," "," "," "," ","0000150000"
"124014039","06"," "," "," "," "," ","0000150000"
"124014040","01"," "," "," "," "," ","0024000000"
"124014040","02"," "," "," "," "," ","0000300000"
"124014040","05"," "," "," "," "," ","0000500000"
"124014041","01","0040950000"," "," "," "," "," "
"124014042","01"," "," "," "," "," ","0006000000"
"124014043","01","0024750000"," "," "," "," "," "
"124014044","01","0029150000","0012000000"," "," ","0004800000"," "
"124014045","01","0019950000","0008760000"," "," "," "," "
"124014045","02"," "," "," "," "," ","0000300000"
"124014045","03"," "," "," "," "," ","0000300000"
"124014045","04"," "," "," "," "," ","0000300000"
"124014046","01","0034864776"," "," "," "," "," "
"124014046","02","0026550000"," "," "," "," "," "
"124014047","02"," "," "," "," "," ","0000700000"
"124014048","01","0020300000","0014400000"," "," "," "," "
"124014049","02"," "," "," "," "," ","0001000000"
"124014049","03"," "," "," "," "," ","0000200000"
"124014049","04"," "," "," "," "," ","0000220000"
"124014049","05","0018950000"," "," "," "," "," "
"124014050","02"," "," "," "," ","0000150000","0000500000"
"124014051","01"," "," "," "," "," ","0060000000"
"124014052","01"," "," "," "," "," ","0002500000"
"124014053","02"," "," "," "," "," ","0001000000"
"124014055","01"," "," "," "," "," ","0001000000"
"124014055","02"," "," "," "," ","0000120000","0000500000"
"124014056","01"," "," "," "," "," ","0001000000"
"124014056","02"," "," "," "," "," ","0001000000"
"124014057","02"," "," "," "," "," ","0000400000"
"124014058","01"," "," "," "," "," ","0050000000"
"124014058","02"," "," "," "," "," ","0002100000"
"124014059","02"," "," "," "," ","0000120000","0000600000"
"124014059","04"," "," "," "," "," ","0000400000"
"124014060","01"," "," "," "," ","0000550000"," "
"124014060","02"," "," "," "," ","0000100000","0000400000"
"124014061","01"," "," "," "," "," ","0000050000"
"124014061","04"," "," "," "," "," ","0000150000"
"124014062","02"," "," "," "," "," ","0000200000"
"124014062","03"," "," "," "," "," ","0000100000"
"124014063","02"," "," "," "," "," ","0000350000"
"124014063","03"," "," "," "," "," ","0000020000"
"124014063","04"," "," "," "," "," ","0000230000"
"124014064","01"," "," "," ","0008820000"," ","0001000000"
"124014064","02"," "," "," "," "," ","0007000000"
"124014064","03"," "," "," "," "," ","0000100000"
"124014064","04"," "," "," "," "," ","0000100000"
"124014064","05"," "," "," "," "," ","0000050000"
"124014064","06"," "," "," "," "," ","0000100000"
"124014065","02"," "," "," "," "," ","0000100000"
"124014065","03"," "," "," "," "," ","0000030000"
"124014065","04"," "," "," "," "," ","0000050000"
"124014065","05"," "," "," "," "," ","0000050000"
"124014066","01"," "," "," ","0002300000"," "," "
"124014066","02"," "," "," ","0002300000"," "," "
"124014067","01"," "," "," "," "," ","0030000000"
"124014068","01"," "," "," "," "," ","0020000000"
"124014068","02"," "," "," ","0003900000"," ","0001200000"
"124014068","03"," "," "," ","0003900000"," ","0001200000"
"124014069","02"," "," "," "," "," ","0000170000"
"124014069","03"," "," "," "," "," ","0000100000"
"124014070","02"," "," "," "," "," ","0000100000"
"124014070","03"," "," "," "," "," ","0000080000"
"124014071","06"," "," "," "," "," ","0000300000"
"124014071","07"," "," "," "," "," ","0001000000"
"124014071","08"," "," "," "," "," ","0000100000"
"124014072","02"," "," "," "," "," ","0000300000"
"124014072","03"," "," "," "," "," ","0000300000"
"124014073","02"," "," "," "," "," ","0001000000"
"124014073","03"," "," "," "," "," ","0000200000"
"124014073","04"," "," "," "," "," ","0000200000"
"124014074","01"," ","0004450000"," "," "," "," "
"124014074","02"," "," "," "," ","0000500000","0000300000"
"124014074","03"," "," "," "," "," ","0000030000"
"124014074","04"," "," "," "," "," ","0000130000"
"124014075","01"," "," "," "," "," ","0009000000"
"124014075","02"," "," "," "," "," ","0010000000"
"124022076","01"," ","0007680000"," "," ","0000500000"," "
"124022076","02"," "," "," "," "," ","0000100000"
"124022076","03"," "," "," "," "," ","0000200000"
"124022076","04"," "," "," ","0004200000"," ","0000600000"
"124022076","05"," "," "," "," "," ","0000200000"
"124022077","01","0013703536"," "," "," "," "," "
"124022077","02"," "," "," "," ","0001030000"," "
"124022077","06"," "," "," "," "," ","0000010000"
"124022078","02"," "," "," "," "," ","0001000000"
"124022078","03"," "," "," "," "," ","0000300000"
"124022078","04"," "," "," "," "," ","0000300000"
"124022078","05"," "," "," "," "," ","0000200000"
"124022079","01"," "," "," "," "," ","0005000000"
"124022079","02"," "," "," "," "," ","0000800000"
"124022080","01"," ","0001000000","0010000000"," "," "," "
"124022080","02"," "," "," "," "," ","0000250000"
"124023076","01","0","0","0","0001630000","0","0002500000"
"124023076","02","0","0","0","0","0","0003000000"
"124023076","03","0","0","0","0","0","0003000000"
"124023077","01","0","0","0","0","0001000000","0"
"124023077","03","0","0","0","0","0","0000200000"
"124023079","01","0014624463","0007500000","0","0","0","0"
"124023079","02","0014624463","0","0","0","0","0"
"124023079","06","0","0","0","0","0","0000500000"
"124023080","01","0","0","0","0","0000600000","0002000000"
"124023080","02","0","0","0","0","0","0000300000"
"124024077","02"," "," "," "," ","0000100000","0000120000"
"124024078","01"," "," "," ","0008150000","0000680000","0012500000"
"124024078","02"," "," "," "," "," ","0000200000"
"124024079","03"," "," "," "," "," ","0000100000"
"124024080","02"," "," "," "," "," ","0000200000"
"124031081","01"," "," ","0010970000"," "," "," "
"124031081","02"," "," "," "," "," ","0000500000"
"124031081","03"," "," "," "," "," ","0000500000"
"124031082","02"," "," "," "," "," ","0000400000"
"124031083","01"," ","0004207500"," "," "," "," "
"124031083","02"," "," "," "," "," ","0002000000"
"124031084","01"," "," "," ","0003420000"," ","0000400000"
"124031085","03"," "," "," "," "," ","0001500000"
"124031086","05"," "," "," "," "," ","0000300000"
"124031087","01"," "," "," "," "," ","0012000000"
"124031087","02"," "," "," "," "," ","0000100000"
"124031087","03"," "," "," "," "," ","0000050000"
"124031087","04"," "," "," ","0001440000"," ","0000050000"
"124031088","01"," "," "," "," "," ","0007000000"
"124031088","02"," "," "," "," "," ","0000100000"
"124031089","02"," "," "," "," ","0000050000","0002900000"
"124031090","01"," "," "," "," "," ","0014000000"
"124031090","02"," "," "," "," ","0000200000","0000200000"
"124032081","02"," "," "," "," "," ","0000600000"
"124032082","02"," "," "," "," "," ","0002000000"
"124032082","03"," "," "," "," "," ","0001500000"
"124032082","04"," "," "," "," "," ","0001500000"
"124032083","01"," ","0014040000"," "," "," "," "
"124032083","02"," "," "," "," "," ","0000200000"
"124032083","03"," "," "," "," "," ","0000200000"
"124032083","04"," "," "," "," "," ","0000200000"
"124032083","05"," "," "," "," "," ","0000200000"
"124032083","06"," "," "," "," "," ","0000200000"
"124032084","01"," "," "," ","0001940000"," "," "
"124032084","02"," "," "," ","0001700000"," ","0000100000"
"124032084","03"," "," "," "," "," ","0002000000"
"124032084","04","0023650000"," "," "," "," "," "
"124032084","05"," "," "," "," "," ","0000050000"
"124032085","01"," "," "," "," ","0001500000"," "
"124032085","02"," "," "," "," "," ","0000300000"
"124032086","01"," "," "," ","0002380000"," "," "
"124032087","02"," "," "," "," "," ","0000200000"
"124032087","03"," "," "," "," "," ","0000160000"
"124032087","04"," "," "," "," "," ","0000110000"
"124032088","02"," "," "," "," "," ","0000500000"
"124032089","01"," "," "," ","0006000000"," "," "
"124032090","01"," "," "," "," "," ","0048050000"
"124033081","01","0043371406","0007560000","0","0","0","0"
"124033081","02","0","00","0","0","0","0000100000"
"124033081","03","0","0","0","0","0","0000450000"
"124033082","02","0","0","0","0000100000","0","0006000000"
"124033083","02","0","0","0","0","0000450000","0000100000"
"124033084","01","0029350000","0","0","0","0","0"
"124033085","02","0","0","0","0","0","0000600000"
"124033086","01","0038978832","0008280000","0","0","0","0"
"124033087","01","0015400000","0","0","0","0","0001200000"
"124033087","02","0","0","0","0","0","0001000000"
"124033088","01","0060000000","0","0","0","0","0"
"124033088","02","0","0","0","0","0","0005000000"
"124033089","01","0027451520","0","0","0","0","0000500000"
"124033090","02","0","0","0","0","0","0000700000"
"124033090","03","0","0","0","0","0","0000800000"
"124034081","02"," "," "," "," "," ","0000370000"
"124034082","01","0020300000"," "," "," "," ","0000800000"
"124034083","01"," "," ","0000050000"," "," "," "
"124034083","02"," "," "," "," "," ","0000250000"
"124034084","02"," "," "," "," "," ","0000300000"
"124034084","03"," "," "," "," "," ","0000600000"
"124034084","04"," "," "," "," "," ","0000600000"
"124041091","01"," "," "," "," "," ","0001200000"
"124041092","01"," "," "," "," "," ","0000200000"
"124041092","02"," "," "," "," ","0000008500"," "
"124041093","02"," "," "," "," "," ","0001000000"
"124041093","03"," "," "," "," "," ","0000100000"
"124041093","04"," "," "," "," "," ","0000100000"
"124041093","05"," "," "," "," "," ","0000100000"
"124041095","01","0002360000"," "," "," "," ","0003000000"
"124041095","04"," "," "," "," "," ","0000150000"
"124041095","05"," "," "," "," "," ","0000020000"
"124041096","02"," "," "," "," "," ","0000100000"
"124041097","01","0027774747","0003380000"," "," "," "," "
"124041097","02"," "," "," "," ","0000036000","0000500000"
"124041097","03"," "," "," "," "," ","0000500000"
"124041097","04"," "," "," "," "," ","0000500000"
"124041099","01","0029826823"," "," "," "," ","0002000000"
"124041099","02"," "," "," "," "," ","0001000000"
"124041099","03"," "," "," "," "," ","0000250000"
"124041099","04"," "," "," "," "," ","0000250000"
"124041099","05"," "," "," "," "," ","0000300000"
"124041100","01"," "," "," "," "," ","0004000000"
"124041100","02"," "," "," "," "," ","0000300000"
"124041101","01"," "," ","0006000000","0004500000"," "," "
"124041101","02"," "," "," "," ","0000019000"," "
"124041101","04"," "," "," ","0001000000"," "," "
"124041102","01"," "," ","0006000000"," "," ","0006400000"
"124041102","03"," "," "," ","0003740000"," "," "
"124041103","01"," "," ","0007000000"," "," "," "
"124041103","02"," "," "," "," "," ","0000050000"
"124041103","03"," "," "," "," ","0001400000"," "
"124041104","01"," "," "," "," "," ","0010000000"
"124041104","03"," "," "," "," "," ","0008000000"
"124041104","04"," "," "," "," "," ","0000500000"
"124041105","02"," "," "," "," "," ","0000050000"
"124041105","06"," "," "," ","0004750000"," "," "
"124041105","07"," "," "," "," "," ","0000200000"
"124042091","02"," "," "," "," "," ","0047000000"
"124042091","05"," "," "," "," "," ","0000300000"
"124042092","01"," "," "," "," "," ","0001000000"
"124042092","02"," "," "," "," ","0000050000","0000500000"
"124042092","03"," "," "," "," "," ","0000400000"
"124042092","04"," "," "," "," "," ","0000300000"
"124042093","02"," "," "," "," "," ","0000500000"
"124042093","04"," "," "," "," "," ","0000300000"
"124042093","05"," "," "," "," "," ","0000300000"
"124042094","02"," "," "," "," ","0000100000","0000200000"
"124042095","01"," "," "," ","0004616000","0001500000"," "
"124042095","02"," "," "," "," ","0000100000"," "
"124042096","01"," "," "," ","0003580000"," ","0003500000"
"124042097","03","0","0","0","0","0","0000100000"
"124042097","04","0","0","0","0","0","0000100000"
"124042098","02"," "," "," "," "," ","0000150000"
"124042099","02"," "," "," "," "," ","0000100000"
"124042100","02"," "," "," "," "," ","0000150000"
"124042100","03"," "," "," "," "," ","0000300000"
"124043091","02","0","0","0","0","0000050000","0000100000"
"124043092","01","0","0","0","0","0","0015000000"
"124043092","02","0","0","0","0","0","0002500000"
"124043092","03","0","0","0","0","0","0001000000"
"124043092","04","0","0","0","0","0","0001000000"
"124043094","02","0","0","0","0","0","0000200000"
"124043095","02","0","0","0","0","0","0000250000"
"124043097","02","0","0","0","0","0","0003500000"
"124043098","01","0036524044","0","0","0","0","0"
"124043099","01","0036703068","0","0","0","0","0"
"124043099","02","0026700000","0","0","0","0","0000300000"
"124043100","01","0028750000","0005550000","0","0","0","0"
"124044086","01"," "," "," "," "," ","0002000000"
"124044086","02"," "," "," "," "," ","0000500000"
"124044087","02"," "," "," "," ","0000100000","0000200000"
"124044087","03"," "," "," "," "," ","0000100000"
"124044087","04"," "," "," "," "," ","0000100000"
"124044087","05"," "," "," "," "," ","0000100000"
"124044088","01","0019700000"," "," "," "," "," "
"124044088","02"," "," "," "," "," ","0000300000"
"124044089","01","0027510000"," "," "," ","0000050000"," "
"124044090","02"," "," "," "," "," ","0000200000"
"124044090","03"," "," ","0003400000"," "," "," "
"124044090","04"," "," "," "," "," ","0000300000"
"124044090","05"," "," "," "," "," ","0000300000"
"124044091","02"," "," "," "," "," ","0002000000"
"124044092","02"," "," "," "," "," ","0000200000"
"124044092","03"," "," "," "," "," ","0000100000"
"124044092","04"," "," "," "," "," ","0000100000"
"124044093","02"," "," "," "," "," ","0000700000"
"124044094","01"," "," ","0004000000"," "," "," "
"124044094","02"," "," "," "," "," ","0000500000"
"124044094","05"," "," "," "," "," ","0001400000"
"124044097","02"," "," "," "," "," ","0000150000"
"124044098","01","0016860000"," "," "," "," ","0005000000"
"124044098","02"," "," "," "," ","0000040000","0001000000"
"124044098","03"," "," "," "," "," ","0001000000"
"124044099","01"," "," "," ","0005850000"," ","0027000000"
"124044100","01"," "," "," "," "," ","0007500000"
"124044100","02"," "," "," "," "," ","0000800000"
"124044100","03"," "," "," "," "," ","0000300000"
"124051106","01"," ","0005000000","0001120000"," "," "," "
"124051106","02"," "," "," "," ","0000080000","0000200000"
"124051106","05"," "," "," ","0003611600"," ","0000100000"
"124051107","02"," "," "," "," "," ","0001560000"
"124051107","04"," ","0001000000"," "," "," ","0000150000"
"124051107","05"," ","0001000000"," "," "," ","0000150000"
"124051108","01"," "," "," ","0003400000"," ","0007400000"
"124051108","02"," "," "," "," ","0000040000","0000300000"
"124051109","02"," "," "," "," "," ","0000400000"
"124051109","05"," "," "," "," "," ","0001800000"
"124051110","02"," "," "," "," "," ","0000500000"
"124052101","02"," "," "," "," "," ","0000200000"
"124052102","02"," "," "," "," "," ","0000200000"
"124052103","02"," "," "," "," "," ","0000300000"
"124052104","02"," "," "," "," "," ","0000700000"
"124052105","01","0040098336"," "," "," "," "," "
"124052105","02"," "," "," "," "," ","0000300000"
"124053101","01","0","0001000000","0","0005440000","0","0004000000"
"124053102","01","0","0004800000","0","0","0","0"
"124053102","02","0","0","0","0","0000170000","0000500000"
"124053103","01","0","0","0003500000","0","0","0"
"124053103","02","0","0","0","0","0","0000400000"
"124053103","03","0","0","0","0","0","0000300000"
"124053103","05","0","0","0","0","0","0000400000"
"124053103","06","0","0","0","0","0","0000400000"
"124053104","02","0","0","0","0","0000060000","0000200000"
"124053105","02","0","0","0","0","0000120000","0"
"124053105","03","0","0","0","0","0","0002000000"
"124054101","02"," "," "," "," "," ","0000250000"
"124054102","01"," ","0012720000"," "," "," "," "
"124054102","02"," "," "," "," "," ","0000300000"
"124054103","01"," ","0000600000"," ","0004200000","0002500000","0006500000"
"124054104","06"," "," "," ","0002120000"," "," "
"124054105","01"," ","0000900000"," "," "," "," "
"124054105","02"," "," "," "," "," ","0000100000"
"124061111","02"," "," "," "," ","0001200000","0"
"124061112","02"," "," "," "," "," ","0001000000"
"124061112","03"," "," "," "," "," ","0000500000"
"124061113","02"," "," "," "," "," ","0000200000"
"124061113","03"," "," "," "," "," ","0000050000"
"124061114","02"," "," "," "," "," ","0000150000"
"124061114","03"," "," "," "," "," ","0000100000"
"124061115","02"," "," "," "," ","0005200000"," "
"124061115","03"," "," "," "," "," ","0000050000"
"124061115","04"," "," "," "," "," ","0000050000"
"124061115","05"," "," "," "," "," ","0000050000"
"124061116","01","0156565132"," "," "," "," "," "
"124061116","02"," "," "," "," "," ","0002000000"
"124061117","02"," "," "," "," ","0000100000","0001000000"
"124061118","02"," "," "," "," "," ","0000500000"
"124061119","02"," "," "," "," ","0000100000","0000600000"
"124061120","01"," "," ","0000050000"," "," "," "
"124061120","02"," "," "," "," ","0000050000","0000200000"
"124061120","03"," "," "," "," "," ","0000100000"
"124061120","04"," "," "," "," "," ","0000100000"
"124062107","01"," ","0012000000"," "," "," ","0010000000"
"124062107","02"," "," "," "," ","0000150000","0000200000"
"124062107","03"," "," "," "," "," ","0000300000"
"124062107","04"," "," "," "," "," ","0000300000"
"124062107","05"," "," "," "," "," ","0000300000"
"124062107","07"," "," "," "," "," ","0000700000"
"124062108","01"," "," "," ","0004670000"," "," "
"124062109","01"," ","0009360000"," "," "," "," "
"124062110","02"," "," "," "," "," ","0002000000"
"124062110","03"," "," "," "," "," ","0001000000"
"124062111","03"," "," "," "," "," ","0000050000"
"124062111","04"," "," "," "," "," ","0000050000"
"124062113","02"," "," "," "," "," ","0000150000"
"124062114","01"," "," "," "," "," ","0000900000"
"124062114","02"," "," "," "," "," ","0000700000"
"124062115","03"," "," "," "," "," ","0000100000"
"124062116","02","0","0","0","0","0","0000200000"
"124062117","02"," "," "," "," "," ","0000100000"
"124062117","04"," "," "," "," "," ","0000200000"
"124062118","01"," "," "," "," "," ","0003000000"
"124062118","02"," "," "," "," "," ","0001200000"
"124062119","02"," "," "," "," "," ","0000150000"
"124062119","03"," "," "," "," "," ","0000050000"
"124062119","05"," "," "," ","0000950000"," "," "
"124062120","01"," "," "," "," "," ","0009000000"
"124063106","02","0","0","0","0","0","0000450000"
"124063107","01","0","0006360000","0","0","000","0"
"124063107","02","0","0","0","0","0","0001300000"
"124063109","01","0","0052000000","0","0","0","0"
"124063111","02","0","0","0","0","0","0000100000"
"124063111","08","0","0","0","0003200000","0","0"
"124063112","02","0","0","0","0","0","0000300000"
"124063113","02","0","0","0","0","0000160000","0001300000"
"124063114","01","0","0","0000850000","0","0","0"
"124063116","02","0","0","0","0","0","0000540000"
"124063117","02","0","0","0","0","0000150000","0"
"124063118","02","0","0","0","0","0","0000400000"
"124063119","01","0079695338","0","0","0","0","0"
"124063119","02","0","0","0","0","0","0000150000"
"124063120","01","0","0","0","0004080000","0","0000300000"
"124063120","02","0","0","0","0","0000150000","0"
"124063120","03","0","0","0","0","0","0000400000"
"124064106","01"," "," "," ","0006040000"," "," "
"124064107","02"," "," "," "," ","0000150000","0000100000"
"124064107","04"," "," "," "," "," ","0000500000"
"124064107","05"," "," "," ","0005100000"," "," "
"124064108","01"," "," "," "," ","0002000000"," "
"124064108","03"," "," "," "," "," ","0000100000"
"124064108","04","0007500000"," "," "," ","0000150000","0031700000"
"124064109","02"," "," "," "," "," ","0000400000"
"124064110","02"," "," "," "," ","0000350000","0000500000"
"124064111","02"," "," "," "," "," ","0000100000"
"124064112","01"," ","0012000000"," "," "," ","0016500000"
"124064112","02"," ","0001750000"," "," "," "," "
"124064113","01","0020300000"," "," "," "," "," "
"124064113","02"," "," "," "," "," ","0003000000"
"124064113","03"," "," "," "," "," ","0000500000"
"124064113","07"," "," "," "," "," ","0000500000"
"124064113","09"," "," "," "," "," ","0000500000"
"124064114","01","0051820000","0008500000"," ","0001000000"," "," "
"124064114","02"," ","0004250000"," ","0002400000"," "," "
"124064115","01"," "," "," "," "," ","0001000000"
"124064115","02"," "," "," "," "," ","0000600000"
"124064116","01"," ","0003600000"," "," "," "," "
"124064116","02"," "," "," "," ","0006000000"," "
"124064116","05"," "," "," "," "," ","0000500000"
"124064117","01"," "," "," "," "," ","0001000000"
"124064117","04"," "," "," "," ","0000150000"," "
"124064118","01"," ","0005200000"," "," "," "," "
"124064118","02"," "," "," "," "," ","0000300000"
"124064119","01","0027070000","0004000000"," "," "," "," "
"124064119","03"," "," "," "," "," ","0000700000"
"124064120","01"," ","0009000000"," "," "," ","0003500000"
"124064120","02"," "," "," "," "," ","0001000000"
"124064120","03"," "," "," "," "," ","0001000000"
"124071121","01"," ","0003600000"," "," ","0001000000"," "
"124071121","02"," "," "," "," "," ","0000500000"
"124071121","03"," "," "," "," "," ","0000100000"
"124071121","06"," "," "," "," "," ","0000100000"
"124071122","02"," "," "," "," "," ","0000200000"
"124071122","04"," "," "," "," "," ","0000150000"
"124071123","02"," "," "," "," "," ","0000500000"
"124071123","03"," "," "," "," "," ","0000400000"
"124071123","04"," "," "," "," "," ","0000450000"
"124071124","01"," "," "," "," "," ","0000300000"
"124071124","02"," "," "," "," "," ","0000300000"
"124071124","04"," "," "," "," "," ","0000400000"
"124071125","01"," "," "," "," ","0002400000"," "
"124071125","02"," "," "," "," "," ","0000500000"
"124082121","02"," "," "," "," "," ","0000100000"
"124082121","03"," "," "," "," "," ","0000100000"
"124082122","01"," "," "," "," "," ","0018500000"
"124082122","02"," "," "," "," ","0000100000","0000500000"
"124082122","03"," "," "," "," "," ","0003500000"
"124082122","08"," "," "," "," "," ","0001600000"
"124082123","01"," ","0003600000"," "," "," "," "
"124082123","02"," "," "," "," "," ","0000200000"
"124082124","01"," ","0000400000"," "," "," "," "
"124082124","02"," "," "," "," "," ","0000150000"
"124082125","01"," ","0000650000","0"," "," "," "
"124082125","02"," "," "," "," "," ","0000430000"
"124082125","03"," "," "," "," "," ","0000090000"
"124083121","01","0","0","0","0","0","0026500000"
"124083121","03","0","0","0","0","0","0001200000"
"124083122","01","0","0","0","0","0","0015000000"
"124083123","02","0","0","0","0","0","0003400000"
"124083123","03","0","0","0","0","0","0000500000"
"124083124","01","0","0","0","0003250000","0","0030000000"
"124083125","02","0","00","0","0","0","0001700000"
"124094121","01"," "," "," ","0005900000"," ","0003700000"
"124094121","03"," "," "," "," "," ","0004500000"
"124094121","04"," "," "," "," "," ","0000700000"
"124094122","01"," "," "," "," ","0001200000"," "
"124094122","02"," "," "," "," "," ","0000500000"
"124094123","02"," "," "," "," "," ","0000200000"
"124094125","02"," "," "," "," "," ","0001000000"
"125011004","01"," "," "," "," "," ","0005500000"
"125011008","01"," ","0007000000"," ","0003600000"," "," "
"125011010","01"," "," "," ","0010800000"," "," "
"125011010","02"," "," "," ","0009000000"," "," "
"125011014","01"," "," "," ","0014000000","0","0001500000"
"125011018","01"," ","0006000000"," "," "," "," "
"125011023","01"," "," "," ","0001980000"," ","0010800000"
"125011026","01"," "," "," ","0018000000"," "," "
"125011032","01"," ","0008400000"," "," "," "," "
"125011037","01"," ","0006000000"," ","0003000000"," "," "
"125011040","01"," "," "," "," "," ","0040000000"
"125011042","01"," "," "," "," "," ","0031000000"
"125011043","01"," "," "," "," "," ","0030000000"
"125011046","01"," ","0013200000"," "," "," "," "
"125011048","05"," "," "," "," ","0002000000"," "
"125011050","01"," ","0009000000"," "," "," "," "
"125011054","04"," "," "," ","0014000000"," "," "
"125011055","02"," "," "," "," ","0001000000"," "
"125011058","01"," "," "," ","0001600000"," ","0010000000"
"125011060","01"," ","0001250000"," "," "," "," "
"125011064","01"," ","0036000000"," "," "," "," "
"125011065","01","0024000000"," "," "," "," "," "
"125011066","01","0019000000"," "," "," "," "," "
"125011066","04"," "," "," "," ","0002400000"," "
"125011067","01","0008000000"," "," "," "," "," "
"125011067","04"," "," "," "," ","0003000000"," "
"125011068","01","0016000000"," "," "," "," "," "
"125011069","01"," "," "," ","0008000000","0004000000"," "
"125011076","01"," "," "," ","0020000000","0000300000"," "
"125011077","01","0027000000","0004000000"," "," "," "," "
"125011082","01"," ","0020000000"," "," ","0000800000"," "
"125011085","01"," "," ","0000600000"," "," "," "
"125011086","01"," "," "," ","0005000000"," "," "
"125011090","01"," "," "," "," "," ","0062000000"
"125011092","02"," "," "," "," ","0005000000"," "
"125011092","03"," "," "," "," ","0023300000"," "
"125011093","01"," "," "," "," "," ","0030000000"
"125011095","01"," ","0001100000"," ","0006200000"," "," "
"125011096","01","0032000000"," "," "," "," "," "
"125011098","02"," "," "," "," ","0003000000"," "
"125011099","01","0016750000","0005000000"," "," "," "," "
"125011102","01","0009720000"," "," "," "," "," "
"125011102","03","0004200000"," "," "," "," "," "
"125011104","01"," "," "," "," ","0018000000"," "
"125011105","01"," ","0008500000"," "," "," "," "
"125011106","01","0050000000"," "," "," ","0012000000","0000200000"
"125011108","01","0028664832"," "," "," "," "," "
"125011109","01"," "," "," ","0007400000"," ","0030000000"
"125011116","01"," "," "," ","0012000000"," "," "
"125011117","01"," "," "," ","0014000000"," "," "
"125011118","01"," "," "," ","0018000000"," "," "
"125011118","02"," "," "," ","0001400000"," "," "
"125011119","01"," "," "," ","0014000000"," "," "
"125011119","02"," "," "," ","0001200000"," "," "
"125011120","01"," "," "," ","0011200000"," "," "
"125012001","01","0012000000","0006400000"," "," "," "," "
"125012002","01"," ","0009000000"," ","0003000000"," "," "
"125012007","01"," ","0009000000"," "," "," "," "
"125012012","01"," "," "," ","0002400000"," "," "
"125012017","01"," "," "," ","0003800000"," ","0002000000"
"125012018","01"," "," "," ","0005260000"," "," "
"125012022","01"," ","0006000000"," "," "," "," "
"125012025","02","0014000000"," "," "," "," "," "
"125012028","01"," ","0006700000"," "," "," "," "
"125012029","01"," ","0024000000"," "," "," "," "
"125012032","01"," "," "," ","0004600000"," "," "
"125012032","02"," "," "," ","0009000000"," "," "
"125012035","01","0016000000"," "," "," "," "," "
"125012037","02","0014500000"," "," "," "," "," "
"125012040","01"," ","0007000000","0014950000"," "," "," "
"125012041","01"," ","0003600000","0004900000"," "," "," "
"125012044","01"," ","0042000000"," "," "," ","0060000000"
"125012045","01"," "," "," ","0004600000"," "," "
"125012054","01"," ","0012000000"," "," "," "," "
"125012059","01"," "," "," ","0003600000"," "," "
"125012065","01"," ","0006500000"," "," "," "," "
"125012066","01"," ","0002500000"," "," "," "," "
"125012067","01"," "," "," ","0012600000"," "," "
"125012068","01"," "," "," "," "," ","0010000000"
"125012070","01"," ","0003600000"," "," "," "," "
"125012070","04"," "," "," ","0001200000"," "," "
"125012072","01"," "," "," "," "," ","0008000000"
"125012075","01"," ","0005000000"," "," "," "," "
"125012076","01","0014500000"," "," "," "," "," "
"125012080","02","0014000000"," "," "," "," "," "
"125012084","01","0024000000"," "," "," "," "," "
"125012086","01","0036400000"," "," "," "," "," "
"125012088","01","0026000000"," "," "," "," "," "
"125012089","01"," "," "," "," "," ","0008000000"
